"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote"
"GLBL","TerraForm Global, Inc.","3.93","$699.75M","2015","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/glbl"
"TERP","TerraForm Power, Inc.","9.28","$1.3B","2014","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/terp"
"TRTL","Terrapin 3 Acquisition Corporation","9.87","$262.48M","2014","Finance","Business Services","http://www.nasdaq.com/symbol/trtl"
"TRTLU","Terrapin 3 Acquisition Corporation","10.07","$186.3M","2014","Finance","Business Services","http://www.nasdaq.com/symbol/trtlu"
"TRTLW","Terrapin 3 Acquisition Corporation","0.35","n/a","2014","Finance","Business Services","http://www.nasdaq.com/symbol/trtlw"
"TBNK","Territorial Bancorp Inc.","25.4","$245.88M","2009","Finance","Savings Institutions","http://www.nasdaq.com/symbol/tbnk"
"TSRO","TESARO, Inc.","35.49","$1.42B","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tsro"
"TESO","Tesco Corporation","6.37","$248.47M","n/a","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/teso"
"TSLA","Tesla Motors, Inc.","162.6","$21.29B","2010","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/tsla"
"TESS","TESSCO Technologies Incorporated","16.31","$134.93M","1994","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/tess"
"TSRA","Tessera Technologies, Inc.","27.61","$1.41B","2003","Technology","Semiconductors","http://www.nasdaq.com/symbol/tsra"
"TTEK","Tetra Tech, Inc.","26","$1.53B","1991","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/ttek"
"TLOG","TetraLogic Pharmaceuticals Corporation","0.1986","$4.92M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tlog"
"TTPH","Tetraphase Pharmaceuticals, Inc.","4.75","$173.58M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ttph"
"TCBI","Texas Capital Bancshares, Inc.","33.78","$1.55B","2003","Finance","Major Banks","http://www.nasdaq.com/symbol/tcbi"
"TCBIL","Texas Capital Bancshares, Inc.","24.51","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tcbil"
"TCBIP","Texas Capital Bancshares, Inc.","24.05","$144.3M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tcbip"
"TCBIW","Texas Capital Bancshares, Inc.","22.124","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tcbiw"
"TXN","Texas Instruments Incorporated","49.88","$50.6B","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/txn"
"TXRH","Texas Roadhouse, Inc.","36.02","$2.53B","2004","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/txrh"
"TFSL","TFS Financial Corporation","16.33","$4.73B","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/tfsl"
"TGTX","TG Therapeutics, Inc.","8.5","$446.42M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tgtx"
"ABCO","The Advisory Board Company","42.93","$1.8B","2001","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/abco"
"ANDE","The Andersons, Inc.","27.57","$771.96M","n/a","Consumer Services","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/ande"
"TBBK","The Bancorp, Inc.","4.18","$157.83M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tbbk"
"BONT","The Bon-Ton Stores, Inc.","1.6","$33.81M","1991","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/bont"
"CG","The Carlyle Group L.P.","12.77","$4.14B","2012","Finance","Investment Managers","http://www.nasdaq.com/symbol/cg"
"CAKE","The Cheesecake Factory Incorporated","47.29","$2.33B","1992","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/cake"
"CHEF","The Chefs&#39; Warehouse, Inc.","13.49","$354.66M","2011","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/chef"
"TCFC","The Community Financial Corporation","19.2102","$90.49M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tcfc"
"DSGX","The Descartes Systems Group Inc.","16.71","$1.27B","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/dsgx"
"DXYN","The Dixie Group, Inc.","4.45","$71.23M","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/dxyn"
"ENSG","The Ensign Group, Inc.","20.34","$1.04B","2007","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/ensg"
"XONE","The ExOne Company","8.26","$119.97M","2013","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/xone"
"FINL","The Finish Line, Inc.","18.04","$800.2M","1992","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/finl"
"FBMS","The First Bancshares, Inc.","17.35","$93.74M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbms"
"FLIC","The First of Long Island Corporation","27.03","$381.24M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/flic"
"TFM","The Fresh Market, Inc.","18.95","$890.49M","2010","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/tfm"
"GT","The Goodyear Tire & Rubber Company","27.19","$7.31B","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/gt"
"HABT","The Habit Restaurants, Inc.","19.7","$512.22M","2014","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/habt"
"HCKT","The Hackett Group, Inc.","12.96","$380.8M","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/hckt"
"HAIN","The Hain Celestial Group, Inc.","36.24","$3.73B","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/hain"
"CUBA","The Herzfeld Caribbean Basin Fund, Inc.","5.412","$30.3M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cuba"
"INTG","The Intergroup Corporation","26.75","$63.8M","n/a","Consumer Services","Building operators","http://www.nasdaq.com/symbol/intg"
"JYNT","The Joint Corp.","4.35","$43.09M","2014","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/jynt"
"KEYW","The KEYW Holding Corporation","4.89","$195.28M","2010","Technology","EDP Services","http://www.nasdaq.com/symbol/keyw"
"KHC","The Kraft Heinz Company","72.78","$88.32B","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/khc"
"MDCO","The Medicines Company","31","$2.15B","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mdco"
"MIK","The Michaels Companies, Inc.","21.39","$4.47B","2014","Consumer Services","Recreational Products/Toys","http://www.nasdaq.com/symbol/mik"
"MIDD","The Middleby Corporation","84.38","$4.84B","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/midd"
"NAVG","The Navigators Group, Inc.","83.72","$1.21B","1986","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/navg"
"STKS","The ONE Group Hospitality, Inc.","2.63","$66.17M","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/stks"
"PCLN","The Priceline Group Inc. ","1015.55","$50.56B","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pcln"
"PRSC","The Providence Service Corporation","44.04","$677.05M","2003","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/prsc"
"BITE","The Restaurant ETF","23.1145","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bite"
"RMR","The RMR Group Inc.","21.75","$674.25M","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/rmr"
"SPNC","The Spectranetics Corporation","12.18","$519.32M","1992","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/spnc"
"ULTI","The Ultimate Software Group, Inc.","165.98","$4.76B","1998","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ulti"
"YORW","The York Water Company","26.72","$341.79M","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/yorw"
"NCTY","The9 Limited","2.53","$58.7M","2004","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ncty"
"TBPH","Theravance Biopharma, Inc.","17.43","$659.54M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tbph"
"TST","TheStreet, Inc.","1.08","$37.66M","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/tst"
"TCRD","THL Credit, Inc.","9.22","$307.37M","2010","n/a","n/a","http://www.nasdaq.com/symbol/tcrd"
"THLD","Threshold Pharmaceuticals, Inc.","0.29","$20.72M","2005","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/thld"
"TICC","TICC Capital Corp.","5.08","$304.74M","2003","n/a","n/a","http://www.nasdaq.com/symbol/ticc"
"TTS","Tile Shop Hldgs, Inc.","12.89","$662.24M","n/a","Consumer Services","Home Furnishings","http://www.nasdaq.com/symbol/tts"
"TIL","Till Capital Ltd.","3.25","$11.15M","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/til"
"TSBK","Timberland Bancorp, Inc.","12.39","$86.66M","n/a","Finance","Banks","http://www.nasdaq.com/symbol/tsbk"
"TIPT","Tiptree Financial Inc.","5.73","$246.55M","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/tipt"
"TITN","Titan Machinery Inc.","8.23","$177.56M","2007","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/titn"
"TTNP","Titan Pharmaceuticals, Inc.","3.84","$77.03M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/ttnp"
"TIVO","TiVo Inc.","7.73","$756.33M","1999","Consumer Services","Television Services","http://www.nasdaq.com/symbol/tivo"
"TMUS","T-Mobile US, Inc.","35.66","$29.1B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tmus"
"TMUSP","T-Mobile US, Inc.","62.53","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tmusp"
"TBRA","Tobira Therapeutics, Inc.","6.89","$129.6M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tbra"
"TKAI","Tokai Pharmaceuticals, Inc.","6","$135.51M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tkai"
"TNXP","Tonix Pharmaceuticals Holding Corp.","4.42","$83.24M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tnxp"
"TISA","Top Image Systems, Ltd.","2.21","$39.59M","1996","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/tisa"
"TOPS","TOP Ships Inc.","0.2853","$5.93M","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/tops"
"TORM          ","TOR Minerals International Inc","3.9899","$12.03M","1988","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/torm          "
"TRCH","Torchlight Energy Resources, Inc.","0.6873","$21.47M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/trch"
"TSEM","Tower Semiconductor Ltd.","12.54","$967.85M","1994","Technology","Semiconductors","http://www.nasdaq.com/symbol/tsem"
"TWER","Towerstream Corporation","0.201","$13.42M","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/twer"
"CLUB","Town Sports International Holdings, Inc.","1.11","$27.62M","2006","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/club"
"TOWN","Towne Bank","16.65","$858.32M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/town"
"TCON","TRACON Pharmaceuticals, Inc.","6.96","$84.74M","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/tcon"
"TSCO","Tractor Supply Company","80.78","$10.85B","1994","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/tsco"
"TWMC","Trans World Entertainment Corp.","3.67","$114.05M","n/a","Consumer Services","Consumer Electronics/Video Chains","http://www.nasdaq.com/symbol/twmc"
"TACT","TransAct Technologies Incorporated","7.41","$57.46M","1996","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/tact"
"TRNS","Transcat, Inc.","9.435","$65.09M","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/trns"
"TBIO","Transgenomic, Inc.","0.678","$9.43M","2000","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/tbio"
"TGA","Transglobe Energy Corp","1.24","$89.53M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/tga"
"TTHI","Transition Therapeutics, Inc.","0.96","$37.32M","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/tthi"
"TZOO","Travelzoo Inc.","7.05","$103.85M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/tzoo"
"TRVN","Trevena, Inc.","7.53","$382.28M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/trvn"
"TCBK","TriCo Bancshares","24.61","$560.23M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tcbk"
"TRIL","Trillium Therapeutics Inc.","7.91","$61.67M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tril"
"TRS","TriMas Corporation","16.61","$752.14M","2007","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/trs"
"TRMB","Trimble Navigation Limited","19.31","$4.84B","1990","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/trmb"
"TRIB","Trinity Biotech plc","10.32","$243.32M","1992","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/trib"
"TRIP","TripAdvisor, Inc.","58.37","$8.42B","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/trip"
"TSC","TriState Capital Holdings, Inc.","11.38","$318.96M","2013","Finance","Major Banks","http://www.nasdaq.com/symbol/tsc"
"TBK","Triumph Bancorp, Inc.","13.05","$235.42M","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/tbk"
"TROV","TrovaGene, Inc.","3.85","$114.43M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/trov"
"TROVU","TrovaGene, Inc.","17.09","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/trovu"
"TROVW","TrovaGene, Inc.","2.08","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/trovw"
"TRUE","TrueCar, Inc.","5.49","$453.95M","2014","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/true"
"THST","Truett-Hurst, Inc.","1.11","$4.48M","2013","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/thst"
"TRST","TrustCo Bank Corp NY","5.49","$522.98M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/trst"
"TRMK","Trustmark Corporation","21.11","$1.43B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/trmk"
"TSRI","TSR, Inc.","3.57","$7M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/tsri"
"TTMI","TTM Technologies, Inc.","6.55","$649.32M","2000","Technology","Electrical Products","http://www.nasdaq.com/symbol/ttmi"
"TUBE","TubeMogul, Inc.","10.85","$380.27M","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/tube"
"TCX","Tucows Inc.","20.06","$214.35M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/tcx"
"TUES","Tuesday Morning Corp.","5.99","$265.51M","1999","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/tues"
"TOUR","Tuniu Corporation","11.48","$1.12B","2014","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/tour"
"HEAR","Turtle Beach Corporation","1.01","$42.94M","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/hear"
"TUTI","Tuttle Tactical Management Multi-Strategy Income ETF","22.4","$40.32M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tuti"
"TUTT","Tuttle Tactical Management U.S. Core ETF","21.61","$64.83M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tutt"
"FOX","Twenty-First Century Fox, Inc.","25.04","$49.31B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/fox"
"FOXA","Twenty-First Century Fox, Inc.","25.07","$30.61B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/foxa"
"TWIN","Twin Disc, Incorporated","9.54","$108.3M","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/twin"
"TRCB","Two River Bancorp","9.49","$75.19M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/trcb"
"USCR","U S Concrete, Inc.","45.59","$668.11M","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/uscr"
"PRTS","U.S. Auto Parts Network, Inc.","2.69","$91.68M","2007","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/prts"
"USEG","U.S. Energy Corp.","0.32","$9.07M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/useg"
"GROW","U.S. Global Investors, Inc.","1.2601","$19.29M","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/grow"
"UREE","U.S. Rare Earths, Inc.","0.1","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/uree"
"UBIC","UBIC, Inc.","13.73","$243.65M","2013","Technology","EDP Services","http://www.nasdaq.com/symbol/ubic"
"UBNT","Ubiquiti Networks, Inc.","29.76","$2.52B","2011","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/ubnt"
"UFPT","UFP Technologies, Inc.","21.64","$154.47M","1993","Capital Goods","Containers/Packaging","http://www.nasdaq.com/symbol/ufpt"
"ULTA","Ulta Salon, Cosmetics & Fragrance, Inc.","159.71","$10.17B","2007","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/ulta"
"UCTT","Ultra Clean Holdings, Inc.","4.85","$156.43M","2004","Technology","Semiconductors","http://www.nasdaq.com/symbol/uctt"
"RARE","Ultragenyx Pharmaceutical Inc.","53.85","$2.09B","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rare"
"ULBI","Ultralife Corporation","5.33","$81.12M","1992","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ulbi"
"ULTR","Ultrapetrol (Bahamas) Limited","0.0657","$9.25M","2006","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ultr"
"UTEK","Ultratech, Inc.","17.7","$467.85M","1993","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/utek"
"UMBF","UMB Financial Corporation","47.68","$2.35B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/umbf"
"UMPQ","Umpqua Holdings Corporation","14.41","$3.17B","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/umpq"
"UNAM","Unico American Corporation","9.86","$52.55M","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/unam"
"UNIS","Unilife Corporation","1.08","$150.39M","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/unis"
"UBSH","Union Bankshares Corporation","21.61","$970.8M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubsh"
"UNB","Union Bankshares, Inc.","27.88","$124.27M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/unb"
"UNXL","Uni-Pixel, Inc.","0.4649","$9.09M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/unxl"
"QURE","uniQure N.V.","15.49","$375.04M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/qure"
"UBCP","United Bancorp, Inc.","9.0005","$48.4M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubcp"
"UBOH","United Bancshares, Inc.","16.497","$54.92M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/uboh"
